@relation multiClassDataSet-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0

@attribute POS {V,ADJ,N,ADR,ADV,CONJ,NUM,POSTP,PR,PSUS,SUBR,PREP,PUNC,LATIN,ARAB,UNKNOWN}
@attribute synTag {NE,APP,NCL,AJUCL,PARCL,TAM,NPRT,NPP,VPRT,COMPP,NPOSTMOD,NPREMOD,PUNC,SBJ,NVE,ENC,ADVRB,NADV,ADJADV,PRD,ACL,AVCL,VCL,AJPP,ADVPP,ADVC,NEZ,ADVEZ,PROG,MOS,MOZ,OBJ,OBJ2,VPP,MESU,AJCONJ,PCONJ,NCONJ,VCONJ,AVCONJ,POSDEP,PREDEP,APOSTMOD,APREMOD,ROOT,UNKNOWN}
@attribute semTag {Arg0,Arg1,Arg2,Arg3,Arg4,Arg5,ArgM_COM,ArgM_LOC,ArgM_DIR,ArgM_GOL,ArgM_MNR,ArgM_TMP,ArgM_EXT,ArgM_REC,ArgM_PRP,ArgM_CAU,ArgM_DIS,ArgM_MOD,ArgM_NEG,ArgM_ADV,ArgM_CND,ArgM_INS,null}
@attribute superWsd {هست§n-12706,نفر§n-13075,مسبب§n-13036,جانور§n-12239,جان_دار§n-10393,ساختار§n-12875,جا§n-12733,شيء§n-12703,ماده§n-14032,مشخصه§n-12756,خصوصيت_رواني§n-12725,دوره_زماني§n-12603,اندازه§n-12768,رخداد§n-13136,رابطه§n-13628,گروه§n-12753,خبر§n-12766,null}
@attribute depended {YES,NO}
@attribute class {role,role_action,role_state,role_intent,role_emotion,dynamic_object,dynamic_object_action,dynamic_object_state,static_object,static_object_state,location,time}

@data
N,SBJ,Arg0,null,NO,static_object_state
ADJ,PREDEP,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
N,NCONJ,null,null,YES,static_object_state
V,VCONJ,null,رخداد§n-13136,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,PREDEP,null,مشخصه§n-12756,YES,static_object_state
N,NVE,null,رخداد§n-13136,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
N,NVE,null,رخداد§n-13136,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,PREDEP,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
V,VCONJ,null,رخداد§n-13136,YES,static_object_state
N,MOZ,null,null,YES,static_object_state
V,VCONJ,null,رخداد§n-13136,YES,static_object_state
ADJ,AJCONJ,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
N,NCONJ,null,خصوصيت_رواني§n-12725,YES,static_object_state
N,NCONJ,null,خصوصيت_رواني§n-12725,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,AJCONJ,null,مشخصه§n-12756,YES,static_object_state
N,NVE,null,رخداد§n-13136,YES,static_object_state
ADJ,AJCONJ,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPREMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
V,VCONJ,null,رخداد§n-13136,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
N,SBJ,Arg0,null,NO,static_object_state
ADJ,NPOSTMOD,null,null,YES,static_object_state
N,NVE,null,رخداد§n-13136,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
N,SBJ,Arg0,null,NO,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
N,NCONJ,null,خصوصيت_رواني§n-12725,YES,static_object_state
ADJ,AJCONJ,null,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
N,MOZ,null,null,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,static_object_state
N,MOZ,null,null,YES,static_object_state
N,NCONJ,null,null,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
ADJ,MOS,Arg2,مشخصه§n-12756,YES,static_object_state
ADJ,MOS,Arg2,null,YES,static_object_state
N,ADVRB,ArgM_LOC,شيء§n-12703,YES,location
N,VPP,Arg4,شيء§n-12703,NO,location
N,NPP,null,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,null,YES,location
N,VPP,Arg3,شيء§n-12703,NO,location
N,MOZ,null,جا§n-12733,YES,location
N,MOZ,null,شيء§n-12703,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,NPP,null,null,YES,location
N,MOZ,null,null,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,VPP,Arg3,جا§n-12733,YES,location
N,AJPP,null,جا§n-12733,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,SBJ,Arg1,null,YES,location
ADJ,MOS,Arg2,جا§n-12733,YES,location
N,MOZ,null,مشخصه§n-12756,YES,location
N,NPP,null,جا§n-12733,YES,location
PREP,VPP,Arg4,null,YES,location
PREP,VPP,Arg4,null,NO,location
N,POSDEP,null,null,YES,location
N,ADVRB,null,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,POSDEP,null,مشخصه§n-12756,YES,location
N,VPP,Arg3,شيء§n-12703,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
PREP,VPP,Arg3,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,null,YES,location
N,VPP,Arg4,مشخصه§n-12756,YES,location
PREP,ADVRB,ArgM_ADV,جا§n-12733,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,VPP,Arg3,جا§n-12733,YES,location
N,TAM,Arg2,جا§n-12733,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,VPP,Arg4,جا§n-12733,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,POSDEP,null,گروه§n-12753,YES,location
N,VPP,Arg4,شيء§n-12703,YES,location
N,MOZ,null,گروه§n-12753,YES,location
N,MOZ,null,جا§n-12733,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,VPP,Arg4,مشخصه§n-12756,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,NO,location
N,ADVC,Arg4,هست§n-12706,YES,location
N,TAM,Arg2,جا§n-12733,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,NPP,Arg3,ساختار§n-12875,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,POSDEP,null,null,YES,location
N,POSDEP,null,جا§n-12733,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,VPRT,null,جا§n-12733,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,VPP,Arg4,گروه§n-12753,YES,location
N,NPP,Arg3,ساختار§n-12875,YES,location
N,OBJ,null,شيء§n-12703,YES,location
N,MOZ,Arg1,null,YES,location
N,NPP,Arg3,ساختار§n-12875,YES,location
N,VPP,Arg4,ساختار§n-12875,NO,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,POSDEP,null,شيء§n-12703,YES,location
N,NPP,null,شيء§n-12703,YES,location
N,OBJ,Arg1,جا§n-12733,YES,location
N,VPP,Arg4,مشخصه§n-12756,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,NEZ,null,شيء§n-12703,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,NEZ,null,جا§n-12733,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,NPP,null,null,YES,location
N,MOZ,null,null,YES,location
PREP,VPP,Arg3,جا§n-12733,NO,location
N,VPP,Arg3,جا§n-12733,YES,location
N,NCONJ,null,null,YES,location
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,location
N,VPP,Arg4,جا§n-12733,YES,location
ADJ,NPOSTMOD,null,مشخصه§n-12756,YES,location
N,POSDEP,null,جا§n-12733,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,VPP,Arg4,شيء§n-12703,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,VPP,Arg4,جا§n-12733,YES,location
N,NPP,Arg3,null,YES,location
N,NEZ,null,جا§n-12733,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,AJPP,null,جا§n-12733,YES,location
N,VPP,Arg3,جا§n-12733,NO,location
N,SBJ,Arg1,جا§n-12733,YES,location
ADJ,NPOSTMOD,null,جا§n-12733,YES,location
N,VPP,Arg4,شيء§n-12703,YES,location
N,VPP,Arg3,شيء§n-12703,NO,location
N,NPP,null,شيء§n-12703,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,SBJ,Arg0,null,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,MOZ,null,شيء§n-12703,YES,location
PREP,ADVRB,ArgM_LOC,جا§n-12733,NO,location
N,POSDEP,null,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,VPP,Arg3,شيء§n-12703,YES,location
N,NPP,Arg3,null,YES,location
N,VPP,Arg3,شيء§n-12703,YES,location
N,NCONJ,null,گروه§n-12753,YES,location
N,VPP,ArgM_LOC,جا§n-12733,NO,location
N,NPP,null,null,YES,location
N,VPP,Arg3,مشخصه§n-12756,YES,location
N,ADVRB,ArgM_LOC,گروه§n-12753,NO,location
PREP,NPP,Arg3,جا§n-12733,YES,location
N,NEZ,null,جا§n-12733,YES,location
PREP,VPP,Arg3,جا§n-12733,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,NEZ,null,شيء§n-12703,YES,location
N,VPP,Arg4,جا§n-12733,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,OBJ,Arg1,شيء§n-12703,YES,location
N,MOZ,Arg1,null,YES,location
N,ADVRB,ArgM_LOC,null,YES,location
N,POSDEP,null,شيء§n-12703,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,NPP,null,جا§n-12733,YES,location
N,MOZ,null,گروه§n-12753,YES,location
N,MOZ,Arg1,null,YES,location
N,VPP,Arg4,شيء§n-12703,YES,location
N,SBJ,null,جا§n-12733,YES,location
PREP,VPP,Arg3,جا§n-12733,YES,location
ADJ,NPOSTMOD,null,جا§n-12733,YES,location
N,POSDEP,null,شيء§n-12703,YES,location
N,MOZ,null,null,YES,location
N,VPP,Arg4,شيء§n-12703,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,VPP,Arg3,جا§n-12733,YES,location
N,VPP,Arg4,شيء§n-12703,YES,location
N,MOZ,null,null,YES,location
N,SBJ,Arg1,شيء§n-12703,YES,location
N,MOZ,null,null,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,AJPP,null,null,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,VPP,Arg3,گروه§n-12753,YES,location
N,VPP,Arg4,null,YES,location
N,NPP,Arg3,ساختار§n-12875,YES,location
N,NEZ,null,گروه§n-12753,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,NPP,Arg3,شيء§n-12703,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,VPRT,null,جا§n-12733,YES,location
ADJ,NPREMOD,null,مشخصه§n-12756,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,NEZ,null,شيء§n-12703,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,MOZ,null,جا§n-12733,YES,location
PREP,VPP,Arg4,null,YES,location
N,VPP,Arg3,شيء§n-12703,NO,location
N,VPP,Arg4,جا§n-12733,NO,location
N,NEZ,null,جا§n-12733,YES,location
N,NPP,null,جا§n-12733,YES,location
N,VPP,ArgM_LOC,جا§n-12733,YES,location
N,VPP,Arg3,شيء§n-12703,YES,location
N,AJPP,null,رخداد§n-13136,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,VPP,Arg4,گروه§n-12753,YES,location
N,VPRT,null,جا§n-12733,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,VPP,Arg3,مشخصه§n-12756,YES,location
N,MOZ,null,گروه§n-12753,YES,location
PREP,VPP,Arg3,جا§n-12733,YES,location
PREP,ADVRB,ArgM_LOC,جا§n-12733,NO,location
N,NPP,Arg3,جا§n-12733,YES,location
N,NPP,Arg3,شيء§n-12703,YES,location
N,VPP,Arg3,null,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,NCONJ,null,null,YES,location
N,POSDEP,null,گروه§n-12753,YES,location
N,NCONJ,null,گروه§n-12753,YES,location
N,MOZ,null,شيء§n-12703,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,MOZ,null,ساختار§n-12875,YES,location
N,ADVRB,ArgM_LOC,شيء§n-12703,YES,location
N,MOZ,null,شيء§n-12703,YES,location
N,SBJ,Arg1,جا§n-12733,YES,location
N,NPP,null,null,YES,location
N,POSDEP,null,گروه§n-12753,YES,location
N,OBJ,Arg1,شيء§n-12703,YES,location
N,OBJ,null,شيء§n-12703,YES,location
N,NPP,Arg4,جا§n-12733,YES,location
N,MOZ,null,مشخصه§n-12756,YES,location
N,POSDEP,null,جا§n-12733,YES,location
PREP,VPP,Arg4,جا§n-12733,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
PR,ADVRB,ArgM_LOC,null,NO,location
N,MOZ,null,null,YES,location
N,MOZ,null,جا§n-12733,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,OBJ,Arg1,جا§n-12733,YES,location
N,VPP,Arg4,گروه§n-12753,YES,location
N,MOZ,null,جا§n-12733,YES,location
ADJ,NPREMOD,null,مشخصه§n-12756,YES,location
N,VPP,Arg4,شيء§n-12703,NO,location
PREP,VPP,Arg4,null,NO,location
N,SBJ,Arg1,شيء§n-12703,YES,location
N,NPP,null,جا§n-12733,YES,location
N,ADVC,Arg4,هست§n-12706,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
PREP,VPP,Arg3,جا§n-12733,YES,location
N,NPP,Arg3,جا§n-12733,YES,location
N,NPP,null,null,YES,location
N,ADVRB,ArgM_LOC,جا§n-12733,YES,location
N,MOZ,null,null,YES,location
N,MOS,Arg2,null,YES,location
N,VPP,Arg4,مشخصه§n-12756,YES,location
N,POSDEP,null,شيء§n-12703,YES,location
N,VPRT,null,جا§n-12733,YES,location
N,ADVRB,null,جا§n-12733,NO,location
N,POSDEP,null,null,YES,location
N,POSDEP,null,null,YES,time
UNKNOWN,ADVRB,ArgM_TMP,null,YES,time
N,MESU,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_LOC,دوره_زماني§n-12603,YES,time
N,VPP,ArgM_TMP,اندازه§n-12768,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,SBJ,Arg1,اندازه§n-12768,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,NO,time
N,POSDEP,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,POSDEP,null,دوره_زماني§n-12603,YES,time
N,OBJ,Arg1,دوره_زماني§n-12603,NO,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,NO,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,null,YES,time
N,MESU,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_TMP,اندازه§n-12768,YES,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,VPP,Arg3,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVRB,ArgM_TMP,هست§n-12706,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
N,MESU,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,هست§n-12706,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,YES,time
N,POSDEP,null,null,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_ADV,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,AJPP,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
N,AJPP,null,دوره_زماني§n-12603,YES,time
N,POSDEP,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,NO,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,AJPP,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_LOC,دوره_زماني§n-12603,YES,time
N,OBJ,Arg1,دوره_زماني§n-12603,NO,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,NVE,null,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_TMP,هست§n-12706,YES,time
N,POSDEP,null,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,هست§n-12706,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,NO,time
N,ADVRB,ArgM_LOC,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,NO,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVRB,ArgM_LOC,دوره_زماني§n-12603,YES,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
UNKNOWN,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_LOC,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_ADV,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,NVE,null,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_TMP,null,NO,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,MESU,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_LOC,دوره_زماني§n-12603,YES,time
N,POSDEP,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,null,NO,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,NO,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,VPP,ArgM_TMP,اندازه§n-12768,YES,time
N,MOS,Arg2,اندازه§n-12768,YES,time
UNKNOWN,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,NO,time
N,NPP,null,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,مشخصه§n-12756,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,NO,time
N,ADVRB,null,دوره_زماني§n-12603,NO,time
N,NCONJ,null,دوره_زماني§n-12603,YES,time
N,MESU,null,دوره_زماني§n-12603,YES,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,NVE,null,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_ADV,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVC,Arg2,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,YES,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,MESU,null,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
N,VPP,ArgM_TMP,اندازه§n-12768,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
ADJ,NPREMOD,null,مشخصه§n-12756,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_EXT,دوره_زماني§n-12603,NO,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,OBJ,Arg1,اندازه§n-12768,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
UNKNOWN,ADVRB,ArgM_TMP,null,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,YES,time
N,MOS,Arg2,دوره_زماني§n-12603,YES,time
N,SBJ,Arg1,اندازه§n-12768,YES,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
N,ADVRB,ArgM_TMP,دوره_زماني§n-12603,NO,time
N,MOZ,null,دوره_زماني§n-12603,YES,time
N,POSDEP,null,دوره_زماني§n-12603,YES,time
N,OBJ,Arg1,اندازه§n-12768,YES,time
N,ADVRB,null,دوره_زماني§n-12603,YES,time
N,SBJ,Arg1,دوره_زماني§n-12603,YES,time
